time,chest_hr
2020-12-25T21:39:57Z,149
2020-12-25T21:39:58Z,148
2020-12-25T21:39:59Z,148
2020-12-25T21:40:00Z,148
2020-12-25T21:40:02Z,148
2020-12-25T21:40:03Z,148
2020-12-25T21:40:04Z,148
2020-12-25T21:40:05Z,148
2020-12-25T21:40:06Z,148
2020-12-25T21:40:07Z,148
2020-12-25T21:40:08Z,148
2020-12-25T21:40:10Z,148
2020-12-25T21:40:11Z,149
2020-12-25T21:40:12Z,148
2020-12-25T21:40:14Z,149
2020-12-25T21:40:15Z,149
2020-12-25T21:40:16Z,149
2020-12-25T21:40:17Z,149
2020-12-25T21:40:18Z,148
2020-12-25T21:40:19Z,148
2020-12-25T21:40:20Z,148
2020-12-25T21:40:21Z,148
2020-12-25T21:40:22Z,148
2020-12-25T21:40:23Z,148
2020-12-25T21:40:25Z,149
2020-12-25T21:40:26Z,148
2020-12-25T21:40:28Z,149
2020-12-25T21:40:29Z,149
2020-12-25T21:40:30Z,149
2020-12-25T21:40:32Z,149
2020-12-25T21:40:33Z,149
2020-12-25T21:40:35Z,149
2020-12-25T21:40:36Z,149
2020-12-25T21:40:37Z,149
2020-12-25T21:40:39Z,149
2020-12-25T21:40:40Z,149
2020-12-25T21:40:42Z,149
2020-12-25T21:40:43Z,149
2020-12-25T21:40:45Z,150
2020-12-25T21:40:46Z,150
2020-12-25T21:40:47Z,150
2020-12-25T21:40:49Z,150
2020-12-25T21:40:50Z,151
2020-12-25T21:40:51Z,150
2020-12-25T21:40:53Z,150
2020-12-25T21:40:54Z,150
2020-12-25T21:40:56Z,150
2020-12-25T21:40:57Z,150
2020-12-25T21:40:58Z,150
2020-12-25T21:40:59Z,150
2020-12-25T21:41:01Z,150
2020-12-25T21:41:02Z,150
2020-12-25T21:41:03Z,150
2020-12-25T21:41:05Z,150
2020-12-25T21:41:06Z,150
2020-12-25T21:41:08Z,150
2020-12-25T21:41:09Z,150
2020-12-25T21:41:10Z,150
2020-12-25T21:41:12Z,150
2020-12-25T21:41:13Z,150
2020-12-25T21:41:14Z,150
2020-12-25T21:41:15Z,150
2020-12-25T21:41:16Z,150
2020-12-25T21:41:18Z,150
2020-12-25T21:41:19Z,150
2020-12-25T21:41:21Z,151
2020-12-25T21:41:22Z,150
2020-12-25T21:41:23Z,151
2020-12-25T21:41:24Z,150
2020-12-25T21:41:26Z,150
2020-12-25T21:41:27Z,150
2020-12-25T21:41:29Z,150
2020-12-25T21:41:30Z,150
2020-12-25T21:41:31Z,150
2020-12-25T21:41:32Z,150
2020-12-25T21:41:34Z,150
2020-12-25T21:41:35Z,150
2020-12-25T21:41:36Z,150
2020-12-25T21:41:37Z,150
2020-12-25T21:41:38Z,150
2020-12-25T21:41:39Z,150
2020-12-25T21:41:41Z,150
2020-12-25T21:41:42Z,150
2020-12-25T21:41:43Z,150
2020-12-25T21:41:44Z,150
2020-12-25T21:41:46Z,151
2020-12-25T21:41:47Z,150
2020-12-25T21:41:48Z,151
2020-12-25T21:41:50Z,151
2020-12-25T21:41:51Z,150
2020-12-25T21:41:53Z,151
2020-12-25T21:41:54Z,151
2020-12-25T21:41:55Z,151
2020-12-25T21:41:56Z,151
2020-12-25T21:41:58Z,151
2020-12-25T21:41:59Z,152
2020-12-25T21:42:01Z,151
2020-12-25T21:42:02Z,152
2020-12-25T21:42:03Z,152
2020-12-25T21:42:04Z,152
2020-12-25T21:42:06Z,152
2020-12-25T21:42:07Z,152
2020-12-25T21:42:08Z,152
2020-12-25T21:42:10Z,151
2020-12-25T21:42:11Z,151
2020-12-25T21:42:12Z,151
2020-12-25T21:42:14Z,152
2020-12-25T21:42:15Z,152
2020-12-25T21:42:16Z,152
2020-12-25T21:42:17Z,151
2020-12-25T21:42:19Z,151
2020-12-25T21:42:21Z,151
2020-12-25T21:42:22Z,151
2020-12-25T21:42:23Z,151
2020-12-25T21:42:24Z,151
2020-12-25T21:42:26Z,151
2020-12-25T21:42:27Z,150
2020-12-25T21:42:28Z,151
2020-12-25T21:42:29Z,150
2020-12-25T21:42:30Z,150
2020-12-25T21:42:31Z,150
2020-12-25T21:42:32Z,150
2020-12-25T21:42:33Z,150
2020-12-25T21:42:35Z,150
2020-12-25T21:42:37Z,149
2020-12-25T21:42:38Z,149
2020-12-25T21:42:39Z,148
2020-12-25T21:42:40Z,148
2020-12-25T21:42:41Z,148
2020-12-25T21:42:42Z,148
2020-12-25T21:42:43Z,149
2020-12-25T21:42:44Z,148
2020-12-25T21:42:45Z,148
2020-12-25T21:42:46Z,148
2020-12-25T21:42:48Z,149
2020-12-25T21:42:49Z,149
2020-12-25T21:42:51Z,149
2020-12-25T21:42:52Z,150
2020-12-25T21:42:53Z,150
2020-12-25T21:42:55Z,151
2020-12-25T21:42:56Z,151
2020-12-25T21:42:58Z,152
2020-12-25T21:42:59Z,152
2020-12-25T21:43:00Z,152
2020-12-25T21:43:01Z,152
2020-12-25T21:43:02Z,152
2020-12-25T21:43:03Z,153
2020-12-25T21:43:05Z,153
2020-12-25T21:43:06Z,153
2020-12-25T21:43:07Z,153
2020-12-25T21:43:08Z,153
2020-12-25T21:43:09Z,153
2020-12-25T21:43:11Z,153
2020-12-25T21:43:12Z,152
2020-12-25T21:43:13Z,152
2020-12-25T21:43:14Z,153
2020-12-25T21:43:15Z,152
2020-12-25T21:43:16Z,152
2020-12-25T21:43:17Z,153
2020-12-25T21:43:19Z,152
2020-12-25T21:43:20Z,152
2020-12-25T21:43:21Z,152
2020-12-25T21:43:22Z,152
2020-12-25T21:43:23Z,152
2020-12-25T21:43:24Z,152
2020-12-25T21:43:26Z,151
2020-12-25T21:43:27Z,152
2020-12-25T21:43:28Z,151
2020-12-25T21:43:29Z,151
2020-12-25T21:43:31Z,152
2020-12-25T21:43:33Z,151
2020-12-25T21:43:34Z,151
2020-12-25T21:43:35Z,151
2020-12-25T21:43:37Z,151
2020-12-25T21:43:38Z,151
2020-12-25T21:43:40Z,152
2020-12-25T21:43:41Z,151
2020-12-25T21:43:42Z,151
2020-12-25T21:43:43Z,151
2020-12-25T21:43:44Z,151
2020-12-25T21:43:46Z,151
2020-12-25T21:43:47Z,151
2020-12-25T21:43:48Z,151
2020-12-25T21:43:49Z,151
2020-12-25T21:43:51Z,151
2020-12-25T21:43:52Z,151
2020-12-25T21:43:53Z,150
2020-12-25T21:43:55Z,150
2020-12-25T21:43:56Z,149
2020-12-25T21:43:58Z,149
2020-12-25T21:43:59Z,149
2020-12-25T21:44:00Z,149
2020-12-25T21:44:01Z,149
2020-12-25T21:44:03Z,149
2020-12-25T21:44:04Z,149
2020-12-25T21:44:05Z,150
2020-12-25T21:44:07Z,150
2020-12-25T21:44:08Z,150
2020-12-25T21:44:10Z,150
2020-12-25T21:44:11Z,151
2020-12-25T21:44:12Z,151
2020-12-25T21:44:14Z,151
2020-12-25T21:44:15Z,151
2020-12-25T21:44:17Z,152
2020-12-25T21:44:18Z,151
2020-12-25T21:44:19Z,152
2020-12-25T21:44:20Z,152
2020-12-25T21:44:22Z,152
2020-12-25T21:44:23Z,152
2020-12-25T21:44:24Z,152
2020-12-25T21:44:25Z,152
2020-12-25T21:44:26Z,153
2020-12-25T21:44:27Z,153
2020-12-25T21:44:29Z,152
2020-12-25T21:44:30Z,153
2020-12-25T21:44:31Z,153
2020-12-25T21:44:32Z,152
2020-12-25T21:44:34Z,153
2020-12-25T21:44:35Z,153
2020-12-25T21:44:37Z,153
2020-12-25T21:44:38Z,153
2020-12-25T21:44:39Z,153
2020-12-25T21:44:40Z,153
2020-12-25T21:44:42Z,154
2020-12-25T21:44:43Z,153
2020-12-25T21:44:44Z,153
2020-12-25T21:44:45Z,153
2020-12-25T21:44:46Z,153
2020-12-25T21:44:47Z,153
2020-12-25T21:44:48Z,153
2020-12-25T21:44:50Z,152
2020-12-25T21:44:51Z,153
2020-12-25T21:44:53Z,153
2020-12-25T21:44:54Z,153
2020-12-25T21:44:55Z,152
2020-12-25T21:44:57Z,152
2020-12-25T21:44:58Z,153
2020-12-25T21:45:00Z,152
2020-12-25T21:45:01Z,153
2020-12-25T21:45:03Z,153
2020-12-25T21:45:04Z,153
2020-12-25T21:45:05Z,153
2020-12-25T21:45:06Z,153
2020-12-25T21:45:07Z,153
2020-12-25T21:45:08Z,153
2020-12-25T21:45:10Z,154
2020-12-25T21:45:11Z,153
2020-12-25T21:45:12Z,154
2020-12-25T21:45:14Z,154
2020-12-25T21:45:15Z,154
2020-12-25T21:45:16Z,153
2020-12-25T21:45:17Z,154
2020-12-25T21:45:19Z,153
2020-12-25T21:45:21Z,153
2020-12-25T21:45:22Z,153
2020-12-25T21:45:23Z,153
2020-12-25T21:45:24Z,153
2020-12-25T21:45:25Z,153
2020-12-25T21:45:27Z,153
2020-12-25T21:45:28Z,153
2020-12-25T21:45:29Z,153
2020-12-25T21:45:30Z,153
2020-12-25T21:45:32Z,153
2020-12-25T21:45:33Z,153
2020-12-25T21:45:34Z,153
2020-12-25T21:45:35Z,152
2020-12-25T21:45:36Z,153
2020-12-25T21:45:37Z,152
2020-12-25T21:45:39Z,153
2020-12-25T21:45:40Z,153
2020-12-25T21:45:42Z,153
2020-12-25T21:45:43Z,153
2020-12-25T21:45:44Z,153
2020-12-25T21:45:46Z,154
2020-12-25T21:45:47Z,154
2020-12-25T21:45:48Z,153
2020-12-25T21:45:49Z,153
2020-12-25T21:45:50Z,154
2020-12-25T21:45:51Z,153
2020-12-25T21:45:52Z,153
2020-12-25T21:45:53Z,154
2020-12-25T21:45:55Z,154
2020-12-25T21:45:56Z,153
2020-12-25T21:45:58Z,153
2020-12-25T21:45:59Z,153
2020-12-25T21:46:01Z,153
2020-12-25T21:46:02Z,153
2020-12-25T21:46:03Z,153
2020-12-25T21:46:04Z,153
2020-12-25T21:46:06Z,152
2020-12-25T21:46:07Z,152
2020-12-25T21:46:08Z,152
2020-12-25T21:46:09Z,152
2020-12-25T21:46:11Z,152
2020-12-25T21:46:12Z,152
2020-12-25T21:46:13Z,152
2020-12-25T21:46:15Z,151
2020-12-25T21:46:16Z,152
2020-12-25T21:46:17Z,151
2020-12-25T21:46:18Z,151
2020-12-25T21:46:20Z,152
2020-12-25T21:46:21Z,152
2020-12-25T21:46:22Z,153
2020-12-25T21:46:23Z,153
2020-12-25T21:46:24Z,153
2020-12-25T21:46:25Z,153
2020-12-25T21:46:27Z,152
2020-12-25T21:46:28Z,153
2020-12-25T21:46:29Z,153
2020-12-25T21:46:32Z,153
2020-12-25T21:46:33Z,153
2020-12-25T21:46:34Z,152
2020-12-25T21:46:35Z,153
2020-12-25T21:46:37Z,153
2020-12-25T21:46:38Z,153
2020-12-25T21:46:40Z,153
2020-12-25T21:46:41Z,153
2020-12-25T21:46:42Z,153
2020-12-25T21:46:43Z,153
2020-12-25T21:46:45Z,152
2020-12-25T21:46:47Z,153
2020-12-25T21:46:48Z,152
2020-12-25T21:46:49Z,153
2020-12-25T21:46:51Z,153
2020-12-25T21:46:52Z,152
2020-12-25T21:46:53Z,153
2020-12-25T21:46:55Z,152
2020-12-25T21:46:56Z,152
2020-12-25T21:46:57Z,153
2020-12-25T21:46:58Z,153
2020-12-25T21:47:00Z,153
2020-12-25T21:47:01Z,153
2020-12-25T21:47:03Z,152
2020-12-25T21:47:04Z,153
2020-12-25T21:47:05Z,152
2020-12-25T21:47:06Z,152
2020-12-25T21:47:07Z,153
2020-12-25T21:47:08Z,152
2020-12-25T21:47:09Z,152
2020-12-25T21:47:10Z,152
2020-12-25T21:47:12Z,152
2020-12-25T21:47:13Z,152
2020-12-25T21:47:14Z,152
2020-12-25T21:47:15Z,152
2020-12-25T21:47:16Z,152
2020-12-25T21:47:18Z,152
2020-12-25T21:47:19Z,152
2020-12-25T21:47:21Z,152
2020-12-25T21:47:22Z,152
2020-12-25T21:47:23Z,152
2020-12-25T21:47:24Z,152
2020-12-25T21:47:26Z,153
2020-12-25T21:47:27Z,153
2020-12-25T21:47:28Z,153
2020-12-25T21:47:30Z,153
2020-12-25T21:47:31Z,153
2020-12-25T21:48:24Z,154
2020-12-25T21:48:25Z,154
2020-12-25T21:48:26Z,154
2020-12-25T21:48:27Z,154
2020-12-25T21:48:28Z,154
2020-12-25T21:48:30Z,154
2020-12-25T21:48:32Z,154
2020-12-25T21:48:33Z,154
2020-12-25T21:48:35Z,155
2020-12-25T21:48:36Z,155
2020-12-25T21:48:37Z,154
2020-12-25T21:48:38Z,155
2020-12-25T21:48:39Z,155
2020-12-25T21:48:41Z,155
2020-12-25T21:48:42Z,155
2020-12-25T21:48:43Z,154
2020-12-25T21:48:44Z,155
2020-12-25T21:48:46Z,155
2020-12-25T21:48:47Z,155
2020-12-25T21:48:48Z,155
2020-12-25T21:48:49Z,156
2020-12-25T21:48:50Z,155
2020-12-25T21:48:52Z,155
2020-12-25T21:48:53Z,155
2020-12-25T21:48:55Z,155
2020-12-25T21:48:56Z,155
2020-12-25T21:48:57Z,154
2020-12-25T21:48:59Z,154
2020-12-25T21:49:00Z,154
2020-12-25T21:49:01Z,154
2020-12-25T21:49:02Z,155
2020-12-25T21:49:03Z,154
2020-12-25T21:49:04Z,154
2020-12-25T21:49:06Z,154
2020-12-25T21:49:07Z,154
2020-12-25T21:49:08Z,154
2020-12-25T21:49:09Z,154
2020-12-25T21:49:10Z,154
2020-12-25T21:49:12Z,154
2020-12-25T21:49:13Z,154
2020-12-25T21:49:14Z,155
2020-12-25T21:49:15Z,154
2020-12-25T21:49:17Z,154
2020-12-25T21:49:18Z,154
2020-12-25T21:49:19Z,154
2020-12-25T21:49:20Z,154
2020-12-25T21:49:22Z,154
2020-12-25T21:49:23Z,154
2020-12-25T21:49:24Z,154
2020-12-25T21:49:25Z,154
2020-12-25T21:49:27Z,155
2020-12-25T21:49:28Z,154
2020-12-25T21:49:29Z,155
2020-12-25T21:49:30Z,155
2020-12-25T21:49:31Z,155
2020-12-25T21:49:33Z,155
2020-12-25T21:49:34Z,155
2020-12-25T21:49:35Z,155
2020-12-25T21:49:36Z,155
2020-12-25T21:49:37Z,156
2020-12-25T21:49:38Z,156
2020-12-25T21:49:40Z,156
2020-12-25T21:49:41Z,155
2020-12-25T21:49:42Z,156
2020-12-25T21:49:44Z,155
2020-12-25T21:49:45Z,156
2020-12-25T21:49:47Z,156
2020-12-25T21:49:48Z,155
2020-12-25T21:49:49Z,156
2020-12-25T21:49:51Z,155
2020-12-25T21:49:52Z,155
2020-12-25T21:49:54Z,155
2020-12-25T21:49:55Z,155
2020-12-25T21:49:57Z,154
2020-12-25T21:49:58Z,154
2020-12-25T21:49:59Z,154
2020-12-25T21:50:00Z,153
2020-12-25T21:50:02Z,153
2020-12-25T21:50:03Z,153
2020-12-25T21:50:04Z,153
2020-12-25T21:50:05Z,154
2020-12-25T21:50:07Z,153
2020-12-25T21:50:08Z,154
2020-12-25T21:50:09Z,154
2020-12-25T21:50:10Z,154
2020-12-25T21:50:11Z,154
2020-12-25T21:50:12Z,154
2020-12-25T21:50:14Z,154
2020-12-25T21:50:15Z,154
2020-12-25T21:50:16Z,155
2020-12-25T21:50:18Z,154
2020-12-25T21:50:19Z,154
2020-12-25T21:50:20Z,155
2020-12-25T21:50:21Z,155
2020-12-25T21:50:23Z,155
2020-12-25T21:50:24Z,155
2020-12-25T21:50:26Z,155
2020-12-25T21:50:27Z,155
2020-12-25T21:50:28Z,155
2020-12-25T21:50:29Z,155
2020-12-25T21:50:30Z,155
2020-12-25T21:50:32Z,155
2020-12-25T21:50:33Z,155
2020-12-25T21:50:34Z,155
2020-12-25T21:50:35Z,155
2020-12-25T21:50:36Z,155
2020-12-25T21:50:37Z,155
2020-12-25T21:50:39Z,155
2020-12-25T21:50:40Z,155
2020-12-25T21:50:42Z,155
2020-12-25T21:50:43Z,155
2020-12-25T21:50:44Z,154
2020-12-25T21:50:46Z,154
2020-12-25T21:50:47Z,154
2020-12-25T21:50:48Z,154
2020-12-25T21:50:49Z,155
2020-12-25T21:50:50Z,155
2020-12-25T21:50:52Z,154
2020-12-25T21:50:53Z,154
2020-12-25T21:50:54Z,155
2020-12-25T21:50:55Z,155
2020-12-25T21:50:56Z,155
2020-12-25T21:50:57Z,154
2020-12-25T21:50:59Z,154
2020-12-25T21:51:00Z,154
2020-12-25T21:51:01Z,154
2020-12-25T21:51:02Z,154
2020-12-25T21:51:03Z,155
2020-12-25T21:51:04Z,154
2020-12-25T21:51:06Z,154
2020-12-25T21:51:07Z,154
2020-12-25T21:51:08Z,154
2020-12-25T21:51:09Z,154
2020-12-25T21:51:10Z,154
2020-12-25T21:51:11Z,154
2020-12-25T21:51:13Z,154
2020-12-25T21:51:14Z,154
2020-12-25T21:51:15Z,154
2020-12-25T21:51:16Z,154
2020-12-25T21:51:17Z,154
2020-12-25T21:51:18Z,154
2020-12-25T21:51:19Z,154
2020-12-25T21:51:20Z,154
2020-12-25T21:51:22Z,154
2020-12-25T21:51:23Z,154
2020-12-25T21:51:24Z,154
2020-12-25T21:51:26Z,154
2020-12-25T21:51:27Z,154
2020-12-25T21:51:28Z,154
2020-12-25T21:51:29Z,155
2020-12-25T21:51:31Z,154
2020-12-25T21:51:32Z,154
2020-12-25T21:51:33Z,154
2020-12-25T21:51:35Z,154
2020-12-25T21:51:36Z,154
2020-12-25T21:51:37Z,154
2020-12-25T21:51:38Z,154
2020-12-25T21:51:39Z,154
2020-12-25T21:51:40Z,154
2020-12-25T21:51:42Z,154
2020-12-25T21:51:43Z,154
2020-12-25T21:51:44Z,154
2020-12-25T21:51:45Z,154
2020-12-25T21:51:47Z,155
2020-12-25T21:51:48Z,155
2020-12-25T21:51:49Z,155
2020-12-25T21:51:50Z,154
2020-12-25T21:51:51Z,155
2020-12-25T21:51:53Z,155
2020-12-25T21:51:54Z,155
2020-12-25T21:51:55Z,154
2020-12-25T21:51:56Z,155
2020-12-25T21:51:58Z,154
2020-12-25T21:51:59Z,154
2020-12-25T21:52:00Z,155
2020-12-25T21:52:02Z,156
2020-12-25T21:52:03Z,155
2020-12-25T21:52:04Z,156
2020-12-25T21:52:05Z,156
2020-12-25T21:52:07Z,156
2020-12-25T21:52:08Z,156
2020-12-25T21:52:09Z,156
2020-12-25T21:52:10Z,156
2020-12-25T21:52:11Z,155
2020-12-25T21:52:13Z,155
2020-12-25T21:52:14Z,155
2020-12-25T21:52:15Z,155
2020-12-25T21:52:16Z,155
2020-12-25T21:52:17Z,155
2020-12-25T21:52:19Z,155
2020-12-25T21:52:20Z,155
2020-12-25T21:52:21Z,155
2020-12-25T21:52:22Z,155
2020-12-25T21:52:23Z,155
2020-12-25T21:52:25Z,155
2020-12-25T21:52:26Z,154
2020-12-25T21:52:27Z,154
2020-12-25T21:52:28Z,155
2020-12-25T21:52:29Z,154
2020-12-25T21:52:31Z,155
2020-12-25T21:52:33Z,155
2020-12-25T21:52:34Z,154
2020-12-25T21:52:35Z,155
2020-12-25T21:52:36Z,155
2020-12-25T21:52:37Z,155
2020-12-25T21:52:39Z,155
2020-12-25T21:52:40Z,155
2020-12-25T21:52:41Z,155
2020-12-25T21:52:43Z,155
2020-12-25T21:52:44Z,155
2020-12-25T21:52:45Z,155
2020-12-25T21:52:46Z,154
2020-12-25T21:52:48Z,154
2020-12-25T21:52:49Z,154
2020-12-25T21:52:50Z,154
2020-12-25T21:52:51Z,154
2020-12-25T21:52:52Z,154
2020-12-25T21:52:53Z,154
2020-12-25T21:52:54Z,154
2020-12-25T21:52:56Z,154
2020-12-25T21:52:57Z,154
2020-12-25T21:52:58Z,154
2020-12-25T21:52:59Z,154
2020-12-25T21:53:01Z,153
2020-12-25T21:53:02Z,153
2020-12-25T21:53:03Z,153
2020-12-25T21:53:04Z,154
2020-12-25T21:53:05Z,154
2020-12-25T21:53:06Z,154
2020-12-25T21:53:08Z,154
2020-12-25T21:53:09Z,154
2020-12-25T21:53:10Z,154
2020-12-25T21:53:11Z,154
2020-12-25T21:53:13Z,155
2020-12-25T21:53:14Z,155
2020-12-25T21:53:15Z,155
2020-12-25T21:53:17Z,156
2020-12-25T21:53:18Z,156
2020-12-25T21:53:19Z,156
2020-12-25T21:53:20Z,156
2020-12-25T21:53:22Z,156
2020-12-25T21:53:23Z,156
2020-12-25T21:53:25Z,156
2020-12-25T21:53:26Z,157
2020-12-25T21:53:27Z,156
2020-12-25T21:53:29Z,156
2020-12-25T21:53:30Z,156
2020-12-25T21:53:31Z,156
2020-12-25T21:53:32Z,156
2020-12-25T21:53:34Z,156
2020-12-25T21:53:35Z,156
2020-12-25T21:53:37Z,156
2020-12-25T21:53:38Z,156
2020-12-25T21:53:39Z,156
2020-12-25T21:53:40Z,156
2020-12-25T21:53:41Z,155
2020-12-25T21:53:42Z,155
2020-12-25T21:53:44Z,155
2020-12-25T21:53:45Z,155
2020-12-25T21:53:47Z,155
2020-12-25T21:53:48Z,155
2020-12-25T21:53:49Z,155
2020-12-25T21:53:50Z,155
2020-12-25T21:53:51Z,155
2020-12-25T21:53:53Z,155
2020-12-25T21:53:54Z,154
2020-12-25T21:53:56Z,154
2020-12-25T21:53:57Z,154
2020-12-25T21:53:58Z,154
2020-12-25T21:54:00Z,154
2020-12-25T21:54:01Z,154
2020-12-25T21:54:02Z,154
2020-12-25T21:54:03Z,154
2020-12-25T21:54:05Z,154
2020-12-25T21:54:06Z,154
2020-12-25T21:54:07Z,154
2020-12-25T21:54:08Z,154
2020-12-25T21:54:10Z,154
2020-12-25T21:54:11Z,154
2020-12-25T21:54:12Z,154
2020-12-25T21:54:13Z,154
2020-12-25T21:54:15Z,154
2020-12-25T21:54:16Z,154
2020-12-25T21:54:17Z,154
2020-12-25T21:54:18Z,154
2020-12-25T21:54:19Z,154
2020-12-25T21:54:20Z,154
2020-12-25T21:54:22Z,154
2020-12-25T21:54:23Z,154
2020-12-25T21:54:24Z,154
2020-12-25T21:54:25Z,155
2020-12-25T21:54:27Z,154
2020-12-25T21:54:28Z,155
2020-12-25T21:54:30Z,154
2020-12-25T21:54:31Z,155
2020-12-25T21:54:32Z,155
2020-12-25T21:54:34Z,155
2020-12-25T21:54:35Z,155
2020-12-25T21:54:36Z,155
2020-12-25T21:54:38Z,155
2020-12-25T21:54:39Z,155
2020-12-25T21:54:40Z,155
2020-12-25T21:54:41Z,155
2020-12-25T21:54:43Z,155
2020-12-25T21:54:44Z,156
2020-12-25T21:54:45Z,155
2020-12-25T21:54:46Z,156
2020-12-25T21:54:47Z,155
2020-12-25T21:54:48Z,156
2020-12-25T21:54:49Z,156
2020-12-25T21:54:51Z,156
2020-12-25T21:54:52Z,156
2020-12-25T21:54:53Z,155
2020-12-25T21:54:54Z,156
2020-12-25T21:54:56Z,156
2020-12-25T21:54:57Z,155
2020-12-25T21:54:58Z,156
2020-12-25T21:54:59Z,156
2020-12-25T21:55:01Z,156
2020-12-25T21:55:02Z,155
2020-12-25T21:55:03Z,156
2020-12-25T21:55:05Z,156
2020-12-25T21:55:06Z,156
2020-12-25T21:55:07Z,156
2020-12-25T21:55:08Z,155
2020-12-25T21:55:09Z,155
2020-12-25T21:55:10Z,156
2020-12-25T21:55:11Z,155
2020-12-25T21:55:12Z,155
2020-12-25T21:55:14Z,156
2020-12-25T21:55:18Z,156
2020-12-25T21:55:19Z,155
2020-12-25T21:55:20Z,155
2020-12-25T21:55:22Z,155
2020-12-25T21:55:23Z,156
2020-12-25T21:55:24Z,156
2020-12-25T21:55:26Z,155
2020-12-25T21:55:27Z,155
2020-12-25T21:55:28Z,156
2020-12-25T21:55:29Z,156
2020-12-25T21:55:31Z,155
2020-12-25T21:55:32Z,155
2020-12-25T21:55:33Z,156
2020-12-25T21:55:35Z,155
2020-12-25T21:55:36Z,155
2020-12-25T21:55:37Z,155
2020-12-25T21:55:38Z,155
2020-12-25T21:55:39Z,155
2020-12-25T21:55:41Z,155
2020-12-25T21:55:42Z,155
2020-12-25T21:55:43Z,155
2020-12-25T21:55:44Z,155
2020-12-25T21:55:45Z,156
2020-12-25T21:55:47Z,155
2020-12-25T21:55:48Z,155
2020-12-25T21:55:49Z,156
2020-12-25T21:55:50Z,156
2020-12-25T21:55:51Z,156
2020-12-25T21:55:53Z,156
2020-12-25T21:55:54Z,156
2020-12-25T21:55:56Z,156
2020-12-25T21:55:57Z,156
2020-12-25T21:55:58Z,156
2020-12-25T21:55:59Z,156
2020-12-25T21:56:00Z,156
2020-12-25T21:56:02Z,156
2020-12-25T21:56:03Z,156
2020-12-25T21:56:04Z,156
2020-12-25T21:56:06Z,156
2020-12-25T21:56:07Z,156
2020-12-25T21:56:08Z,156
2020-12-25T21:56:09Z,155
2020-12-25T21:56:11Z,155
2020-12-25T21:56:12Z,155
2020-12-25T21:56:13Z,155
2020-12-25T21:56:15Z,155
2020-12-25T21:56:16Z,156
2020-12-25T21:56:17Z,156
2020-12-25T21:56:18Z,155
2020-12-25T21:56:20Z,156
2020-12-25T21:56:21Z,156
2020-12-25T21:56:22Z,156
2020-12-25T21:56:24Z,156
2020-12-25T21:56:25Z,156
2020-12-25T21:56:26Z,156
2020-12-25T21:56:27Z,156
2020-12-25T21:56:28Z,156
2020-12-25T21:56:30Z,155
2020-12-25T21:56:31Z,156
2020-12-25T21:56:33Z,156
2020-12-25T21:56:34Z,155
2020-12-25T21:56:35Z,156
2020-12-25T21:56:37Z,155
2020-12-25T21:56:38Z,155
2020-12-25T21:56:39Z,156
2020-12-25T21:56:41Z,155
2020-12-25T21:56:42Z,155
2020-12-25T21:56:43Z,156
2020-12-25T21:56:44Z,156
2020-12-25T21:56:45Z,156
2020-12-25T21:56:46Z,155
2020-12-25T21:56:48Z,156
2020-12-25T21:56:49Z,155
2020-12-25T21:56:50Z,155
2020-12-25T21:56:51Z,156
2020-12-25T21:56:52Z,156
2020-12-25T21:56:53Z,156
2020-12-25T21:56:55Z,156
2020-12-25T21:56:56Z,156
2020-12-25T21:56:57Z,156
2020-12-25T21:56:58Z,156
2020-12-25T21:56:59Z,156
2020-12-25T21:57:01Z,156
2020-12-25T21:57:02Z,156
2020-12-25T21:57:03Z,155
2020-12-25T21:57:04Z,156
2020-12-25T21:57:05Z,156
2020-12-25T21:57:06Z,156
2020-12-25T21:57:08Z,155
2020-12-25T21:57:09Z,155
2020-12-25T21:57:10Z,155
2020-12-25T21:57:11Z,155
2020-12-25T21:57:13Z,155
2020-12-25T21:57:15Z,154
2020-12-25T21:57:16Z,154
2020-12-25T21:57:18Z,155
2020-12-25T21:57:19Z,154
2020-12-25T21:57:20Z,154
2020-12-25T21:57:21Z,154
2020-12-25T21:57:23Z,154
2020-12-25T21:57:24Z,154
2020-12-25T21:57:25Z,155
2020-12-25T21:57:27Z,155
2020-12-25T21:57:28Z,155
2020-12-25T21:57:29Z,155
2020-12-25T21:57:31Z,155
2020-12-25T21:57:32Z,155
2020-12-25T21:57:34Z,155
2020-12-25T21:57:35Z,155
2020-12-25T21:57:36Z,155
2020-12-25T21:57:37Z,155
2020-12-25T21:57:38Z,155
2020-12-25T21:57:40Z,156
2020-12-25T21:57:41Z,155
2020-12-25T21:57:42Z,155
2020-12-25T21:57:43Z,156
2020-12-25T21:57:44Z,156
2020-12-25T21:57:46Z,156
2020-12-25T21:57:47Z,156
2020-12-25T21:57:49Z,157
2020-12-25T21:57:50Z,156
2020-12-25T21:57:51Z,156
2020-12-25T21:57:53Z,157
2020-12-25T21:57:55Z,157
2020-12-25T21:57:56Z,157
2020-12-25T21:57:57Z,157
2020-12-25T21:57:58Z,157
2020-12-25T21:58:00Z,157
2020-12-25T21:58:01Z,157
2020-12-25T21:58:02Z,158
2020-12-25T21:58:03Z,158
2020-12-25T21:58:05Z,158
2020-12-25T21:58:06Z,157
2020-12-25T21:58:07Z,158
2020-12-25T21:58:08Z,158
2020-12-25T21:58:09Z,158
2020-12-25T21:58:10Z,158
