time,hr
2020-12-26T22:23:19Z,138
2020-12-26T22:23:20Z,138
2020-12-26T22:23:21Z,138
2020-12-26T22:23:22Z,137
2020-12-26T22:23:24Z,137
2020-12-26T22:23:25Z,137
2020-12-26T22:23:26Z,137
2020-12-26T22:23:28Z,137
2020-12-26T22:23:29Z,137
2020-12-26T22:23:30Z,137
2020-12-26T22:23:32Z,136
2020-12-26T22:23:33Z,136
2020-12-26T22:23:34Z,136
2020-12-26T22:23:35Z,136
2020-12-26T22:23:37Z,136
2020-12-26T22:23:38Z,135
2020-12-26T22:23:39Z,135
2020-12-26T22:23:40Z,135
2020-12-26T22:23:42Z,134
2020-12-26T22:23:43Z,135
2020-12-26T22:23:44Z,134
2020-12-26T22:23:45Z,135
2020-12-26T22:23:47Z,134
2020-12-26T22:23:48Z,134
2020-12-26T22:23:49Z,134
2020-12-26T22:23:51Z,134
2020-12-26T22:23:52Z,134
2020-12-26T22:23:53Z,134
2020-12-26T22:23:54Z,135
2020-12-26T22:23:56Z,135
2020-12-26T22:23:57Z,135
2020-12-26T22:23:58Z,135
2020-12-26T22:24:00Z,135
2020-12-26T22:24:01Z,135
2020-12-26T22:24:02Z,136
2020-12-26T22:24:03Z,136
2020-12-26T22:24:04Z,136
2020-12-26T22:24:06Z,136
2020-12-26T22:24:07Z,136
2020-12-26T22:24:08Z,135
2020-12-26T22:24:09Z,136
2020-12-26T22:24:11Z,136
2020-12-26T22:24:12Z,136
2020-12-26T22:24:13Z,136
2020-12-26T22:24:14Z,136
2020-12-26T22:24:16Z,136
2020-12-26T22:24:17Z,136
2020-12-26T22:24:18Z,136
2020-12-26T22:24:19Z,136
2020-12-26T22:24:21Z,136
2020-12-26T22:24:22Z,136
2020-12-26T22:24:23Z,136
2020-12-26T22:24:24Z,136
2020-12-26T22:24:26Z,136
2020-12-26T22:24:27Z,136
2020-12-26T22:24:28Z,136
2020-12-26T22:24:31Z,136
2020-12-26T22:24:33Z,136
2020-12-26T22:24:34Z,136
2020-12-26T22:24:35Z,136
2020-12-26T22:24:36Z,136
2020-12-26T22:24:38Z,136
2020-12-26T22:24:39Z,136
2020-12-26T22:24:40Z,136
2020-12-26T22:24:41Z,136
2020-12-26T22:24:43Z,135
2020-12-26T22:24:44Z,135
2020-12-26T22:24:46Z,136
2020-12-26T22:24:47Z,135
2020-12-26T22:24:49Z,135
2020-12-26T22:24:50Z,135
2020-12-26T22:24:51Z,133
2020-12-26T22:24:53Z,132
2020-12-26T22:24:55Z,131
2020-12-26T22:24:56Z,130
2020-12-26T22:24:57Z,129
2020-12-26T22:24:59Z,128
2020-12-26T22:25:01Z,126
2020-12-26T22:25:02Z,125
2020-12-26T22:25:04Z,124
2020-12-26T22:25:05Z,124
2020-12-26T22:25:06Z,124
2020-12-26T22:25:07Z,124
2020-12-26T22:25:08Z,123
2020-12-26T22:25:09Z,123
2020-12-26T22:25:10Z,122
2020-12-26T22:25:11Z,121
2020-12-26T22:25:12Z,120
2020-12-26T22:25:13Z,119
2020-12-26T22:25:14Z,117
2020-12-26T22:25:15Z,116
2020-12-26T22:25:16Z,114
2020-12-26T22:25:17Z,114
2020-12-26T22:25:20Z,111
2020-12-26T22:25:21Z,110
2020-12-26T22:25:23Z,108
2020-12-26T22:25:25Z,107
2020-12-26T22:25:26Z,106
2020-12-26T22:25:28Z,104
2020-12-26T22:25:30Z,104
2020-12-26T22:25:32Z,102
2020-12-26T22:25:34Z,100
2020-12-26T22:25:35Z,99
2020-12-26T22:25:37Z,99
2020-12-26T22:25:38Z,99
2020-12-26T22:25:39Z,100
2020-12-26T22:25:42Z,99
2020-12-26T22:25:43Z,98
2020-12-26T22:25:45Z,98
2020-12-26T22:25:47Z,98
2020-12-26T22:25:48Z,97
2020-12-26T22:25:49Z,96
2020-12-26T22:25:52Z,95
2020-12-26T22:25:54Z,95
2020-12-26T22:25:57Z,94
2020-12-26T22:25:59Z,93
2020-12-26T22:26:00Z,93
2020-12-26T22:26:01Z,92
2020-12-26T22:26:02Z,92
2020-12-26T22:26:04Z,92
2020-12-26T22:26:06Z,91
2020-12-26T22:26:07Z,91
2020-12-26T22:26:09Z,90
2020-12-26T22:26:10Z,90
2020-12-26T22:26:12Z,91
2020-12-26T22:26:13Z,92
2020-12-26T22:26:14Z,93
2020-12-26T22:26:15Z,94
2020-12-26T22:26:16Z,95
2020-12-26T22:26:18Z,98
2020-12-26T22:26:19Z,99
2020-12-26T22:26:20Z,100
2020-12-26T22:26:22Z,103
2020-12-26T22:26:23Z,104
2020-12-26T22:26:24Z,104
2020-12-26T22:26:26Z,107
2020-12-26T22:26:27Z,109
2020-12-26T22:26:28Z,110
2020-12-26T22:26:30Z,112
2020-12-26T22:26:32Z,114
2020-12-26T22:26:33Z,115
2020-12-26T22:26:34Z,115
2020-12-26T22:26:35Z,115
2020-12-26T22:26:37Z,117
2020-12-26T22:26:39Z,120
2020-12-26T22:26:40Z,120
2020-12-26T22:26:41Z,121
2020-12-26T22:26:43Z,123
2020-12-26T22:26:44Z,125
2020-12-26T22:26:45Z,125
2020-12-26T22:26:46Z,126
2020-12-26T22:26:48Z,127
2020-12-26T22:26:49Z,128
2020-12-26T22:26:50Z,128
2020-12-26T22:26:51Z,129
2020-12-26T22:26:53Z,130
2020-12-26T22:26:54Z,130
2020-12-26T22:26:56Z,131
2020-12-26T22:26:57Z,132
2020-12-26T22:26:58Z,133
2020-12-26T22:26:59Z,133
2020-12-26T22:27:00Z,134
2020-12-26T22:27:01Z,134
2020-12-26T22:27:02Z,135
2020-12-26T22:27:03Z,135
2020-12-26T22:27:05Z,137
2020-12-26T22:27:06Z,137
2020-12-26T22:27:08Z,137
2020-12-26T22:27:09Z,138
2020-12-26T22:27:10Z,138
2020-12-26T22:27:11Z,138
2020-12-26T22:27:12Z,138
2020-12-26T22:27:14Z,139
2020-12-26T22:27:15Z,139
2020-12-26T22:27:16Z,140
2020-12-26T22:27:17Z,140
2020-12-26T22:27:18Z,140
2020-12-26T22:27:20Z,141
2020-12-26T22:27:21Z,141
2020-12-26T22:27:22Z,141
2020-12-26T22:27:23Z,141
2020-12-26T22:27:24Z,141
2020-12-26T22:27:26Z,141
2020-12-26T22:27:27Z,142
2020-12-26T22:27:28Z,141
2020-12-26T22:27:30Z,141
2020-12-26T22:27:31Z,141
2020-12-26T22:27:32Z,141
2020-12-26T22:27:33Z,141
2020-12-26T22:27:34Z,141
2020-12-26T22:27:36Z,141
2020-12-26T22:27:37Z,142
2020-12-26T22:27:39Z,142
2020-12-26T22:27:40Z,142
2020-12-26T22:27:41Z,142
2020-12-26T22:27:42Z,142
2020-12-26T22:27:44Z,143
2020-12-26T22:27:45Z,143
2020-12-26T22:27:46Z,144
2020-12-26T22:27:48Z,144
2020-12-26T22:27:49Z,144
2020-12-26T22:27:50Z,144
2020-12-26T22:27:51Z,145
2020-12-26T22:27:52Z,145
2020-12-26T22:27:53Z,145
2020-12-26T22:27:54Z,145
2020-12-26T22:27:55Z,145
2020-12-26T22:27:57Z,145
2020-12-26T22:27:58Z,145
2020-12-26T22:27:59Z,144
2020-12-26T22:28:01Z,144
2020-12-26T22:28:02Z,144
2020-12-26T22:28:03Z,144
2020-12-26T22:28:04Z,143
2020-12-26T22:28:05Z,143
2020-12-26T22:28:06Z,143
2020-12-26T22:28:07Z,143
2020-12-26T22:28:08Z,143
2020-12-26T22:28:10Z,143
2020-12-26T22:28:11Z,144
2020-12-26T22:28:12Z,143
2020-12-26T22:28:14Z,143
2020-12-26T22:28:15Z,144
2020-12-26T22:28:17Z,144
2020-12-26T22:28:18Z,145
2020-12-26T22:28:19Z,144
2020-12-26T22:28:22Z,145
2020-12-26T22:28:23Z,145
2020-12-26T22:28:24Z,145
2020-12-26T22:28:25Z,145
2020-12-26T22:28:27Z,144
2020-12-26T22:28:28Z,145
2020-12-26T22:28:29Z,145
2020-12-26T22:28:31Z,145
2020-12-26T22:28:32Z,145
2020-12-26T22:28:33Z,145
2020-12-26T22:28:34Z,145
2020-12-26T22:28:35Z,145
2020-12-26T22:28:37Z,146
2020-12-26T22:28:38Z,145
2020-12-26T22:28:39Z,146
2020-12-26T22:28:41Z,146
2020-12-26T22:28:42Z,146
2020-12-26T22:28:43Z,146
2020-12-26T22:28:44Z,146
2020-12-26T22:28:45Z,146
2020-12-26T22:28:47Z,146
2020-12-26T22:28:48Z,146
2020-12-26T22:28:49Z,147
2020-12-26T22:28:50Z,147
2020-12-26T22:28:51Z,147
2020-12-26T22:28:52Z,147
2020-12-26T22:28:53Z,147
2020-12-26T22:28:55Z,148
2020-12-26T22:28:56Z,148
2020-12-26T22:28:57Z,148
2020-12-26T22:28:58Z,148
2020-12-26T22:28:59Z,148
2020-12-26T22:29:00Z,148
2020-12-26T22:29:01Z,148
2020-12-26T22:29:02Z,149
2020-12-26T22:29:03Z,149
2020-12-26T22:29:04Z,150
2020-12-26T22:29:05Z,150
2020-12-26T22:29:07Z,150
2020-12-26T22:29:08Z,151
2020-12-26T22:29:09Z,151
2020-12-26T22:29:11Z,151
2020-12-26T22:29:12Z,151
2020-12-26T22:29:14Z,150
2020-12-26T22:29:15Z,151
2020-12-26T22:29:17Z,150
2020-12-26T22:29:18Z,150
2020-12-26T22:29:19Z,151
2020-12-26T22:29:20Z,150
2020-12-26T22:29:22Z,149
2020-12-26T22:29:23Z,150
2020-12-26T22:29:25Z,149
2020-12-26T22:29:27Z,149
2020-12-26T22:29:28Z,149
2020-12-26T22:29:29Z,149
2020-12-26T22:29:30Z,149
2020-12-26T22:29:32Z,149
2020-12-26T22:29:33Z,149
2020-12-26T22:29:34Z,148
2020-12-26T22:29:35Z,148
2020-12-26T22:29:37Z,148
2020-12-26T22:29:38Z,148
2020-12-26T22:29:39Z,148
2020-12-26T22:29:41Z,148
2020-12-26T22:29:42Z,148
2020-12-26T22:29:43Z,147
2020-12-26T22:29:44Z,148
2020-12-26T22:29:45Z,148
2020-12-26T22:29:46Z,147
2020-12-26T22:29:48Z,148
2020-12-26T22:29:49Z,148
2020-12-26T22:29:51Z,148
2020-12-26T22:29:52Z,149
2020-12-26T22:29:53Z,148
2020-12-26T22:29:55Z,149
2020-12-26T22:29:56Z,148
2020-12-26T22:29:57Z,149
2020-12-26T22:29:59Z,148
2020-12-26T22:30:00Z,149
2020-12-26T22:30:01Z,148
2020-12-26T22:30:02Z,149
2020-12-26T22:30:04Z,148
2020-12-26T22:30:05Z,149
2020-12-26T22:30:07Z,148
2020-12-26T22:30:08Z,148
2020-12-26T22:30:09Z,148
2020-12-26T22:30:11Z,149
2020-12-26T22:30:12Z,149
2020-12-26T22:30:14Z,149
2020-12-26T22:30:15Z,149
2020-12-26T22:30:17Z,149
2020-12-26T22:30:18Z,149
2020-12-26T22:30:20Z,149
2020-12-26T22:30:21Z,149
2020-12-26T22:30:22Z,149
2020-12-26T22:30:23Z,149
2020-12-26T22:30:25Z,148
2020-12-26T22:30:26Z,149
2020-12-26T22:30:27Z,148
2020-12-26T22:30:29Z,148
2020-12-26T22:30:30Z,148
2020-12-26T22:30:31Z,148
2020-12-26T22:30:32Z,148
2020-12-26T22:30:34Z,148
2020-12-26T22:30:35Z,148
2020-12-26T22:30:36Z,148
2020-12-26T22:30:38Z,148
2020-12-26T22:30:39Z,148
2020-12-26T22:30:40Z,148
2020-12-26T22:30:41Z,148
2020-12-26T22:30:43Z,148
2020-12-26T22:30:44Z,149
2020-12-26T22:30:46Z,149
2020-12-26T22:30:47Z,148
2020-12-26T22:30:49Z,149
2020-12-26T22:30:50Z,149
2020-12-26T22:30:51Z,149
2020-12-26T22:30:52Z,148
2020-12-26T22:30:53Z,149
2020-12-26T22:30:55Z,148
2020-12-26T22:30:56Z,148
2020-12-26T22:30:57Z,148
2020-12-26T22:30:58Z,148
2020-12-26T22:30:59Z,147
2020-12-26T22:31:00Z,147
2020-12-26T22:31:02Z,146
2020-12-26T22:31:03Z,146
2020-12-26T22:31:04Z,145
2020-12-26T22:31:05Z,145
2020-12-26T22:31:07Z,145
2020-12-26T22:31:08Z,144
2020-12-26T22:31:10Z,143
2020-12-26T22:31:11Z,143
2020-12-26T22:31:12Z,143
2020-12-26T22:31:13Z,142
2020-12-26T22:31:15Z,142
2020-12-26T22:31:16Z,141
2020-12-26T22:31:17Z,141
2020-12-26T22:31:18Z,140
2020-12-26T22:31:19Z,140
2020-12-26T22:31:20Z,140
2020-12-26T22:31:22Z,139
2020-12-26T22:31:24Z,139
2020-12-26T22:31:25Z,138
2020-12-26T22:31:26Z,138
2020-12-26T22:31:28Z,137
2020-12-26T22:31:29Z,136
2020-12-26T22:31:30Z,136
2020-12-26T22:31:32Z,135
2020-12-26T22:31:33Z,135
2020-12-26T22:31:34Z,135
2020-12-26T22:31:35Z,134
2020-12-26T22:31:36Z,134
2020-12-26T22:31:37Z,134
2020-12-26T22:31:39Z,134
2020-12-26T22:31:40Z,133
2020-12-26T22:31:41Z,132
2020-12-26T22:31:43Z,132
2020-12-26T22:31:44Z,132
2020-12-26T22:31:45Z,131
2020-12-26T22:31:46Z,131
2020-12-26T22:31:47Z,131
2020-12-26T22:31:48Z,131
2020-12-26T22:31:49Z,131
2020-12-26T22:31:51Z,130
2020-12-26T22:31:52Z,130
2020-12-26T22:31:53Z,129
2020-12-26T22:31:55Z,128
2020-12-26T22:31:56Z,127
2020-12-26T22:31:58Z,126
2020-12-26T22:31:59Z,126
2020-12-26T22:32:00Z,126
2020-12-26T22:32:02Z,125
2020-12-26T22:32:03Z,125
2020-12-26T22:32:04Z,125
2020-12-26T22:32:06Z,125
2020-12-26T22:32:07Z,124
2020-12-26T22:32:08Z,124
2020-12-26T22:32:10Z,123
2020-12-26T22:32:11Z,123
2020-12-26T22:32:12Z,123
2020-12-26T22:32:13Z,123
2020-12-26T22:32:14Z,123
2020-12-26T22:32:16Z,123
2020-12-26T22:32:17Z,124
2020-12-26T22:32:18Z,124
2020-12-26T22:32:20Z,124
2020-12-26T22:32:21Z,125
2020-12-26T22:32:22Z,125
2020-12-26T22:32:23Z,126
2020-12-26T22:32:25Z,127
2020-12-26T22:32:26Z,128
2020-12-26T22:32:27Z,129
2020-12-26T22:32:28Z,130
2020-12-26T22:32:29Z,131
2020-12-26T22:32:30Z,131
2020-12-26T22:32:31Z,132
2020-12-26T22:32:32Z,133
2020-12-26T22:32:33Z,134
2020-12-26T22:32:35Z,136
2020-12-26T22:32:36Z,136
2020-12-26T22:32:38Z,138
2020-12-26T22:32:39Z,139
2020-12-26T22:32:40Z,139
2020-12-26T22:32:41Z,140
2020-12-26T22:32:43Z,141
2020-12-26T22:32:44Z,142
2020-12-26T22:32:46Z,143
2020-12-26T22:32:47Z,143
2020-12-26T22:32:48Z,144
2020-12-26T22:32:50Z,145
2020-12-26T22:32:51Z,145
2020-12-26T22:32:53Z,146
2020-12-26T22:32:54Z,147
2020-12-26T22:32:56Z,148
2020-12-26T22:32:57Z,149
2020-12-26T22:32:58Z,149
2020-12-26T22:32:59Z,149
2020-12-26T22:33:01Z,150
2020-12-26T22:33:02Z,150
2020-12-26T22:33:03Z,150
2020-12-26T22:33:05Z,151
2020-12-26T22:33:06Z,150
2020-12-26T22:33:07Z,151
2020-12-26T22:33:09Z,151
2020-12-26T22:33:10Z,150
2020-12-26T22:33:12Z,150
2020-12-26T22:33:13Z,150
2020-12-26T22:33:15Z,151
2020-12-26T22:33:16Z,151
2020-12-26T22:33:17Z,151
2020-12-26T22:33:18Z,152
2020-12-26T22:33:20Z,152
2020-12-26T22:33:21Z,153
2020-12-26T22:33:22Z,153
2020-12-26T22:33:24Z,154
2020-12-26T22:33:25Z,154
2020-12-26T22:33:26Z,154
2020-12-26T22:33:28Z,154
2020-12-26T22:33:29Z,155
2020-12-26T22:33:31Z,155
2020-12-26T22:33:32Z,156
2020-12-26T22:33:33Z,156
2020-12-26T22:33:35Z,156
2020-12-26T22:33:36Z,156
2020-12-26T22:33:37Z,157
2020-12-26T22:33:39Z,157
2020-12-26T22:33:40Z,157
2020-12-26T22:33:41Z,157
2020-12-26T22:33:43Z,158
2020-12-26T22:33:44Z,158
2020-12-26T22:33:46Z,158
2020-12-26T22:33:47Z,158
2020-12-26T22:33:48Z,158
2020-12-26T22:33:50Z,158
2020-12-26T22:33:51Z,158
2020-12-26T22:33:52Z,158
2020-12-26T22:33:54Z,158
2020-12-26T22:33:55Z,159
2020-12-26T22:33:56Z,159
2020-12-26T22:33:58Z,159
2020-12-26T22:33:59Z,160
2020-12-26T22:34:00Z,160
2020-12-26T22:34:02Z,160
2020-12-26T22:34:04Z,160
2020-12-26T22:34:05Z,160
2020-12-26T22:34:06Z,161
2020-12-26T22:34:08Z,160
2020-12-26T22:34:09Z,161
2020-12-26T22:34:11Z,161
2020-12-26T22:34:12Z,162
2020-12-26T22:34:13Z,162
2020-12-26T22:34:15Z,162
2020-12-26T22:34:16Z,162
2020-12-26T22:34:17Z,162
2020-12-26T22:34:19Z,162
2020-12-26T22:34:20Z,162
2020-12-26T22:34:21Z,162
2020-12-26T22:34:23Z,162
2020-12-26T22:34:24Z,162
2020-12-26T22:34:25Z,162
2020-12-26T22:34:27Z,162
2020-12-26T22:34:29Z,161
2020-12-26T22:34:30Z,161
2020-12-26T22:34:31Z,161
2020-12-26T22:34:34Z,161
2020-12-26T22:34:35Z,161
2020-12-26T22:34:36Z,161
2020-12-26T22:34:37Z,161
2020-12-26T22:34:39Z,161
2020-12-26T22:34:40Z,160
2020-12-26T22:34:41Z,160
2020-12-26T22:34:43Z,160
2020-12-26T22:34:44Z,160
2020-12-26T22:34:46Z,160
2020-12-26T22:34:47Z,160
2020-12-26T22:34:48Z,160
2020-12-26T22:34:50Z,160
2020-12-26T22:34:51Z,160
2020-12-26T22:34:52Z,160
2020-12-26T22:34:54Z,161
2020-12-26T22:34:56Z,161
2020-12-26T22:34:57Z,161
2020-12-26T22:34:58Z,161
2020-12-26T22:35:00Z,161
2020-12-26T22:35:02Z,161
2020-12-26T22:35:03Z,162
2020-12-26T22:35:04Z,162
2020-12-26T22:35:05Z,162
2020-12-26T22:35:06Z,162
2020-12-26T22:35:08Z,162
2020-12-26T22:35:09Z,162
2020-12-26T22:35:10Z,162
2020-12-26T22:35:11Z,163
2020-12-26T22:35:12Z,163
2020-12-26T22:35:14Z,163
2020-12-26T22:35:15Z,163
2020-12-26T22:35:16Z,163
2020-12-26T22:35:17Z,163
2020-12-26T22:35:19Z,163
2020-12-26T22:35:20Z,163
2020-12-26T22:35:21Z,163
2020-12-26T22:35:23Z,163
2020-12-26T22:35:24Z,163
2020-12-26T22:35:25Z,163
2020-12-26T22:35:27Z,163
2020-12-26T22:35:28Z,163
2020-12-26T22:35:29Z,164
2020-12-26T22:35:31Z,164
2020-12-26T22:35:33Z,164
2020-12-26T22:35:34Z,164
2020-12-26T22:35:35Z,164
2020-12-26T22:35:37Z,164
2020-12-26T22:35:39Z,164
2020-12-26T22:35:40Z,165
2020-12-26T22:35:42Z,165
2020-12-26T22:35:43Z,164
2020-12-26T22:35:44Z,165
2020-12-26T22:35:46Z,164
2020-12-26T22:35:47Z,164
2020-12-26T22:35:48Z,165
2020-12-26T22:35:50Z,165
2020-12-26T22:35:51Z,164
